SK_ID_CURR,actual_default,raw_lgbm_score,calibrated_pd,calibrated_risk_band,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,bureau_loans_count,bureau_credit_sum,bureau_credit_debt,bureau_overdue_sum,prev_apps_count,prev_refused_rate,prev_approved_rate,late_rate,avg_days_late,max_days_late,missed_payment_rate
400592,0,0.5638390076838401,0.11693450928482327,High Risk,81000.0,225000.0,12334.5,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,3.0,905467.3200000001,812313.0,0.0,8.0,0.125,0.625,0.1794871794871795,13.428571428571429,33.0,0.15384615384615385
141208,0,0.731790884411624,0.22853369622516617,Very High Risk,45000.0,215640.0,11826.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,0,5.0,312099.3,0.0,0.0,2.0,0.5,0.5,0.0,0.0,-13.0,0.0
287524,0,0.558038121339365,0.11409328083591841,High Risk,135000.0,945000.0,38997.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.375,1.3333333333333333,2.0,0.0
161231,0,0.572759753318886,0.12142350505461712,High Risk,180000.0,675000.0,29731.5,Cash loans,Secondary / secondary special,Married,House / apartment,Cooking staff,3.0,5390973.0,4419724.5,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,-3.0,0.0
262723,0,0.4203876279190567,0.062414881222755424,Medium Risk,225000.0,1324440.0,47700.0,Cash loans,Secondary / secondary special,Married,House / apartment,High skill tech staff,0.0,0.0,0.0,0.0,10.0,0.2,0.5,0.029411764705882353,2.0,2.0,0.058823529411764705
254922,1,0.6784451892094262,0.18658519291092793,High Risk,67500.0,90000.0,7110.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,12.0,488050.425,317479.5,0.0,8.0,0.375,0.5,0.1951219512195122,63.5,157.0,0.1951219512195122
373160,0,0.267746440781091,0.031030003953637367,Low Risk,247500.0,625536.0,31936.5,Cash loans,Higher education,Married,Municipal apartment,Security staff,8.0,6862500.0,2319372.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
452634,0,0.4866188588669224,0.0837858876795789,Medium Risk,157500.0,1288350.0,41692.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,6.0,7356285.0,1237500.0,0.0,3.0,0.0,1.0,0.08695652173913043,6.5,12.0,0.0
110262,0,0.4041690869477666,0.05801668474455292,Medium Risk,67500.0,1006920.0,42660.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,5.0,291770.37,17536.5,0.0,1.0,0.0,1.0,0.14285714285714285,5.0,8.0,0.2857142857142857
237949,0,0.27201482183961084,0.03165120739855155,Low Risk,216000.0,616500.0,31446.0,Cash loans,Incomplete higher,Married,House / apartment,0,6.0,1554807.6,871730.685,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-15.0,0.0
135505,0,0.41029314701065495,0.05964216742328159,Medium Risk,234000.0,199080.0,7632.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,8.0,584136.0,189603.0,0.0,11.0,0.0,0.9090909090909091,0.19285714285714287,2.5925925925925926,22.0,0.2
144182,0,0.1004086859636507,0.014153888215437935,Low Risk,225000.0,1461613.5,48433.5,Cash loans,Higher education,Married,Municipal apartment,High skill tech staff,3.0,458349.03,0.0,0.0,3.0,0.0,0.6666666666666666,0.10344827586206896,1.0,1.0,0.0
329202,0,0.5659507472803288,0.11798396889531282,High Risk,180000.0,199467.0,17064.0,Cash loans,Secondary / secondary special,Married,House / apartment,Managers,8.0,2401747.425,852908.94,0.0,4.0,0.0,1.0,0.30952380952380953,14.23076923076923,24.0,0.5238095238095238
353600,0,0.5093790714759123,0.09255154417969198,Medium Risk,202500.0,1288350.0,37800.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,1.0,26955.0,20918.07,0.0,6.0,0.5,0.5,0.2116788321167883,1.4827586206896552,4.0,0.26277372262773724
246650,0,0.07920917038959113,0.012803592328023037,Low Risk,202500.0,1078200.0,28570.5,Cash loans,Higher education,Married,House / apartment,Sales staff,9.0,3934908.0,186498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245745,1,0.6337679248965399,0.1562314081648959,High Risk,225000.0,562491.0,23962.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Security staff,0.0,0.0,0.0,0.0,4.0,0.0,0.75,0.0,0.0,0.0,0.0
211814,0,0.1316272542744096,0.016401478144367133,Low Risk,225000.0,314055.0,17167.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,13.0,5765860.8,15075.0,0.0,1.0,0.0,1.0,0.06666666666666667,4.0,4.0,0.13333333333333333
447386,0,0.5398121164303501,0.10555489716108722,High Risk,121500.0,277969.5,13518.0,Cash loans,Secondary / secondary special,Separated,House / apartment,0,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
120197,0,0.1788944951407734,0.020487439840959795,Low Risk,47250.0,113746.5,8046.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0
100680,0,0.2669497004533243,0.03091536369851376,Low Risk,90000.0,254700.0,27153.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,1.0,90000.0,85707.0,0.0,5.0,0.0,0.6,0.0,0.0,-2.0,0.0
269013,0,0.3146415307916208,0.0385509855211339,Low Risk,360000.0,790830.0,62613.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,0,3.0,5935500.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-4.0,0.0
345674,0,0.1837129571074895,0.0209561776749987,Low Risk,270000.0,630000.0,31500.0,Revolving loans,Higher education,Married,Office apartment,Managers,5.0,1557135.585,464589.0,0.0,11.0,0.0,0.6363636363636364,0.3484848484848485,6.086956521739131,14.0,0.21212121212121213
408618,0,0.11017672286539273,0.01482240447887023,Low Risk,135000.0,346968.0,10071.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,4.0,180315.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-6.0,0.0
183698,0,0.1797724676745447,0.02057207705862617,Low Risk,180000.0,1762110.0,48586.5,Cash loans,Higher education,Married,House / apartment,0,0.0,0.0,0.0,0.0,4.0,0.25,0.5,0.0,0.0,0.0,0.0
205455,0,0.11766440179861326,0.015355824507330938,Low Risk,202500.0,675000.0,21775.5,Cash loans,Secondary / secondary special,Widow,House / apartment,0,2.0,331038.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
184785,0,0.2946999309149467,0.03515971378019917,Low Risk,135000.0,365175.0,13896.0,Cash loans,Higher education,Married,House / apartment,0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.14285714285714285,3.5,11.0,0.10714285714285714
188103,1,0.7564168018766503,0.2500115813385967,Very High Risk,135000.0,755190.0,36459.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Drivers,1.0,59553.0,0.0,0.0,4.0,0.25,0.75,0.07407407407407407,18.0,33.0,0.07407407407407407
248066,0,0.33010205572389967,0.041394136572753336,Low Risk,180000.0,540000.0,27000.0,Revolving loans,Higher education,Married,House / apartment,Laborers,4.0,1605681.9,447435.0,0.0,1.0,0.0,1.0,0.0,0.0,-9.0,0.0
352173,1,0.7639853966245294,0.2568766542489964,Very High Risk,180000.0,315000.0,14004.0,Cash loans,Higher education,Married,House / apartment,Laborers,7.0,996915.5549999999,472387.5,0.0,30.0,0.36666666666666664,0.4666666666666667,0.02857142857142857,3.75,8.0,0.04285714285714286
313647,0,0.4722782947665729,0.07865702495140939,Medium Risk,211500.0,497520.0,28561.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,1.0,89230.5,64075.275,0.0,2.0,0.0,1.0,0.0,0.0,-2.0,0.0
166061,0,0.15872914166800098,0.018634733056629407,Low Risk,81000.0,90000.0,8766.0,Cash loans,Secondary / secondary special,Separated,House / apartment,Core staff,1.0,1544400.0,1325286.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0
313762,0,0.37754772767368927,0.051422774159388535,Medium Risk,157500.0,284400.0,16456.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,1.0,206374.5,31212.0,0.0,1.0,0.0,1.0,0.0,0.0,-12.0,0.0
191944,0,0.24674684757383955,0.028141826321166456,Low Risk,112500.0,56034.0,5589.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,7.0,472410.0,216027.675,0.0,12.0,0.08333333333333333,0.8333333333333334,0.011363636363636364,3.0,3.0,0.022727272727272728
425638,0,0.6415792380202634,0.1612317245917006,High Risk,99000.0,150948.0,13972.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,5.0,2453661.0,339874.78500000003,0.0,13.0,0.15384615384615385,0.3076923076923077,0.0967741935483871,1.3333333333333333,2.0,0.06451612903225806
226831,0,0.3649557153443564,0.048556637343562886,Low Risk,180000.0,900000.0,38263.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,2.0,801000.0,537408.0,0.0,10.0,0.1,0.9,0.026455026455026454,3.8,8.0,0.031746031746031744
287372,0,0.26110793868861604,0.03008725066372695,Low Risk,90000.0,225000.0,12694.5,Cash loans,Secondary / secondary special,Separated,House / apartment,Cleaning staff,4.0,202239.765,0.0,0.0,3.0,0.0,0.6666666666666666,0.12,13.0,33.0,0.16
454848,0,0.6021240531991776,0.13725916605611788,High Risk,261000.0,728460.0,58536.0,Cash loans,Higher education,Separated,House / apartment,Laborers,9.0,2793217.5,833193.0,0.0,13.0,0.15384615384615385,0.3076923076923077,0.06666666666666667,2.5,4.0,0.13333333333333333
259866,0,0.23539718153680048,0.02669128451882404,Low Risk,405000.0,675000.0,33750.0,Revolving loans,Higher education,Single / not married,House / apartment,Managers,10.0,7532739.0,594423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185143,0,0.11874506359324846,0.015434355133523552,Low Risk,135000.0,254700.0,25191.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,2.0,2293470.0,1352322.0,0.0,4.0,0.0,1.0,0.05714285714285714,1.0,1.0,0.0
339491,0,0.16788434880788655,0.019454576018380326,Low Risk,171000.0,526491.0,28179.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,6.0,1345756.5,288940.5,0.0,1.0,0.0,1.0,0.0,0.0,-6.0,0.0
450072,0,0.618967248833095,0.14710426062536439,High Risk,283500.0,970380.0,28503.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,6.0,3747645.0,2287012.5,0.0,5.0,0.2,0.6,0.1935483870967742,11.666666666666666,31.0,0.22580645161290322
313437,0,0.3739038072950179,0.0505772966153503,Medium Risk,202500.0,749349.0,24174.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Laborers,17.0,7960855.05,1204096.5,0.0,10.0,0.6,0.3,0.14285714285714285,3.0,5.0,0.0
297182,0,0.6375883053230489,0.15866101003649913,High Risk,315000.0,808650.0,31464.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Managers,8.0,2121716.79,112563.0,0.0,9.0,0.3333333333333333,0.3333333333333333,0.0,0.0,-1.0,0.0
411867,0,0.21539375112736697,0.02430987435152806,Low Risk,67500.0,247275.0,17716.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,3.0,261553.5,0.0,0.0,2.0,0.0,1.0,0.045454545454545456,1.0,1.0,0.0
292994,0,0.20212459124841944,0.02284582767614307,Low Risk,112500.0,315000.0,12289.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.08695652173913043,21.6,52.0,0.12173913043478261
104158,0,0.515246433566983,0.0949411799253834,Medium Risk,135000.0,610335.0,22050.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,9.0,1918480.5,498925.89,0.0,11.0,0.36363636363636365,0.45454545454545453,0.057971014492753624,1.5,3.0,0.0
216887,0,0.7115717791023181,0.21189482809646096,Very High Risk,135000.0,247275.0,21280.5,Cash loans,Secondary / secondary special,Separated,House / apartment,Laborers,5.0,198000.0,32130.0,0.0,8.0,0.0,0.75,0.3108108108108108,15.826086956521738,71.0,0.4189189189189189
225909,0,0.5425748930049755,0.10681194646352286,High Risk,112500.0,381528.0,17914.5,Cash loans,Secondary / secondary special,Widow,House / apartment,0,11.0,952850.88,148284.0,0.0,2.0,0.0,1.0,0.09,159.77777777777777,478.0,0.08
235745,0,0.5631283892211355,0.11658318250722167,High Risk,112500.0,213948.0,15696.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0
426662,0,0.19678988252812873,0.02228180631471593,Low Risk,135000.0,180000.0,9000.0,Revolving loans,Higher education,Married,House / apartment,Managers,16.0,8994883.5,1085904.0,0.0,9.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0
378177,0,0.2605409032013497,0.03000802302942906,Low Risk,135000.0,545040.0,25537.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,1.0,494550.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-10.0,0.0
416124,0,0.3240995066131072,0.04026720630314591,Low Risk,45000.0,814041.0,23800.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,2.0,337036.5,265960.53,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,-5.0,0.0
328417,0,0.7896050919261076,0.28101287728433305,Very High Risk,135000.0,314100.0,16573.5,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.2916666666666667,2.2857142857142856,5.0,0.3333333333333333
224420,0,0.1160117062145032,0.015236484911054282,Low Risk,202500.0,495000.0,52110.0,Cash loans,Secondary / secondary special,Separated,House / apartment,0,7.0,821268.0,82327.5,0.0,1.0,0.0,1.0,0.0,0.0,-6.0,0.0
155385,0,0.5662332116393046,0.11812496066422523,High Risk,157500.0,568800.0,15133.5,Cash loans,Secondary / secondary special,Married,House / apartment,Medicine staff,3.0,796986.0,292878.0,0.0,8.0,0.375,0.625,0.12244897959183673,2.0,3.0,0.20408163265306123
361957,1,0.850219352757431,0.34324808556047304,Very High Risk,180000.0,521280.0,20524.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,2.0,3285000.0,1313397.0,0.0,1.0,0.0,1.0,0.2857142857142857,2.5,4.0,0.2857142857142857
345934,0,0.29284359963132667,0.03485906013886622,Low Risk,130500.0,808650.0,26217.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,13.0,1637746.92,707364.0,0.0,4.0,0.0,0.75,0.0,0.0,0.0,0.0
137697,0,0.17633325586570156,0.020242477775207806,Low Risk,157500.0,450000.0,21888.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,1.0,2250000.0,1681978.5,0.0,2.0,0.0,0.5,0.0,0.0,-26.0,0.0
387465,0,0.6267555679652993,0.15185083445682995,High Risk,112500.0,1288350.0,37800.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,2.0,1358820.9,1056685.5,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0
233248,0,0.08944880642295315,0.013439142009309946,Low Risk,180000.0,1585224.0,42637.5,Cash loans,Secondary / secondary special,Married,House / apartment,Secretaries,6.0,1037668.5,0.0,0.0,1.0,0.0,1.0,0.4,5.0,9.0,0.6666666666666666
409556,0,0.7627945360344257,0.25578835366192226,Very High Risk,180000.0,450000.0,22018.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,4.0,1224856.125,734589.0,0.0,4.0,0.0,0.75,0.0,0.0,0.0,0.0
110078,0,0.3952754632616892,0.055729989705956835,Medium Risk,67500.0,360000.0,17640.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,2.0,104279.31,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-4.0,0.0
212507,0,0.6105449756853226,0.1421102005181774,High Risk,135000.0,1824480.0,55314.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,9.0,1725772.5,467010.0,0.0,6.0,0.0,0.6666666666666666,0.08,12.8,28.0,0.032
331320,0,0.08047672856339427,0.012880628661268117,Low Risk,126000.0,1046142.0,30717.0,Cash loans,Secondary / secondary special,Widow,House / apartment,Security staff,6.0,703793.79,296728.29,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,-4.0,0.0
375877,0,0.3476365693424244,0.04486139816281913,Low Risk,225000.0,665892.0,21609.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,2.0,139005.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
434799,0,0.23856468874362122,0.02708862970063485,Low Risk,94500.0,292500.0,14625.0,Revolving loans,Higher education,Single / not married,House / apartment,Accountants,2.0,501509.97,35361.0,0.0,2.0,0.0,0.5,0.0,0.0,-6.0,0.0
252619,0,0.3782240908247811,0.05158117076624078,Medium Risk,202500.0,284400.0,10345.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,5.0,1037079.0,245187.0,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
214035,0,0.032305255765421086,0.01025172450689497,Low Risk,360000.0,270000.0,13500.0,Revolving loans,Higher education,Married,House / apartment,Managers,13.0,16222698.0,9309358.08,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
318287,0,0.15373165359303198,0.01820161019205118,Low Risk,135000.0,254700.0,14350.5,Cash loans,Incomplete higher,Widow,House / apartment,0,3.0,426460.5,0.0,0.0,9.0,0.0,0.6666666666666666,0.02666666666666667,2.0,3.0,0.02666666666666667
385167,0,0.08972080395104,0.013456441842570667,Low Risk,135000.0,180000.0,9000.0,Revolving loans,Higher education,Married,With parents,Managers,8.0,5267659.14,221283.0,0.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0
357288,0,0.2781465330532536,0.032564686811693985,Low Risk,108000.0,450000.0,16965.0,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,5.0,378423.0,165347.72999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
118430,0,0.3794961375264292,0.051880320265975936,Medium Risk,54000.0,254700.0,24939.0,Cash loans,Higher education,Married,House / apartment,Core staff,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285,10.5,14.0,0.2857142857142857
378358,0,0.18878969068651255,0.021461392504788148,Low Risk,209992.5,675000.0,25839.0,Cash loans,Higher education,Married,House / apartment,Managers,15.0,9440534.25,5751463.5,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
125527,0,0.7510655661414964,0.2452321667007183,Very High Risk,194445.0,1963494.0,53995.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,6.0,2263072.5,1898298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200252,0,0.20037310288811574,0.022659127763253656,Low Risk,126000.0,1006920.0,40063.5,Cash loans,Higher education,Married,House / apartment,Core staff,3.0,3483000.0,2120962.5,0.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0
179176,0,0.6955021170894021,0.19931504243964548,High Risk,225000.0,509400.0,40374.0,Cash loans,Higher education,Married,House / apartment,High skill tech staff,9.0,1562487.75,848830.5,0.0,21.0,0.19047619047619047,0.38095238095238093,0.0,0.0,0.0,0.0
417012,0,0.4773070954418269,0.08042201427868449,Medium Risk,108000.0,254700.0,16407.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Core staff,2.0,168498.0,0.0,0.0,4.0,0.0,1.0,0.225,4.333333333333333,18.0,0.25
321258,0,0.2759648665304298,0.03223678700318984,Low Risk,112500.0,900000.0,38133.0,Cash loans,Secondary / secondary special,Married,House / apartment,Medicine staff,4.0,277866.0,0.0,0.0,4.0,0.25,0.5,0.11764705882352941,1.0,1.0,0.0
189395,0,0.07745775888488646,0.012697897416524878,Low Risk,180000.0,540000.0,27000.0,Revolving loans,Secondary / secondary special,Married,House / apartment,Sales staff,0.0,0.0,0.0,0.0,5.0,0.2,0.8,0.06521739130434782,1.6666666666666667,3.0,0.043478260869565216
278086,0,0.2717800861909944,0.03161673446593455,Low Risk,157500.0,816660.0,21672.0,Cash loans,Higher education,Married,House / apartment,Drivers,3.0,715243.5,493353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357807,0,0.1430981867932255,0.01731264785216931,Low Risk,157500.0,932643.0,27400.5,Cash loans,Secondary / secondary special,Separated,House / apartment,Laborers,5.0,1344370.5,503311.5,0.0,2.0,0.0,1.0,0.0,0.0,-17.0,0.0
251232,0,0.1023033322968214,0.014281190672909238,Low Risk,85500.0,202500.0,10125.0,Revolving loans,Higher education,Married,House / apartment,Core staff,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-6.0,0.0
201475,0,0.5772554747448363,0.12374158750280766,High Risk,180000.0,715095.0,53595.0,Cash loans,Secondary / secondary special,Married,Rented apartment,Laborers,0.0,0.0,0.0,0.0,5.0,0.4,0.6,0.05,2.0,2.0,0.1
433231,0,0.28873200666805976,0.034201939889425347,Low Risk,135000.0,1098000.0,35550.0,Cash loans,Higher education,Separated,House / apartment,Accountants,2.0,422950.5,0.0,0.0,2.0,0.0,1.0,0.16666666666666666,20.0,30.0,0.2222222222222222
260739,0,0.7974103712978221,0.28863479176847306,Very High Risk,202500.0,1125000.0,33025.5,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,2.0,502209.0,0.0,0.0,3.0,0.0,1.0,0.16666666666666666,2.6,5.0,0.13333333333333333
430626,0,0.15504361999130134,0.018314350036808407,Low Risk,67500.0,900000.0,26446.5,Cash loans,Secondary / secondary special,Married,House / apartment,Accountants,2.0,228514.815,134694.0,0.0,8.0,0.125,0.75,0.0,0.0,-1.0,0.0
115356,0,0.5079487609181603,0.09197725772919765,Medium Risk,112500.0,247500.0,16245.0,Cash loans,Secondary / secondary special,Separated,House / apartment,Drivers,4.0,449221.5,227002.5,0.0,6.0,0.5,0.3333333333333333,0.058823529411764705,15.0,15.0,0.11764705882352941
360696,0,0.39997135879151946,0.05692661051633716,Medium Risk,315000.0,291915.0,21955.5,Cash loans,Secondary / secondary special,Separated,Municipal apartment,Sales staff,8.0,4517595.0,2390494.5,0.0,6.0,0.16666666666666666,0.8333333333333334,0.09004739336492891,18.42105263157895,301.0,0.13270142180094788
428942,0,0.5290246402108882,0.10077087751717892,High Risk,117000.0,180000.0,9000.0,Revolving loans,Secondary / secondary special,Single / not married,House / apartment,Managers,1.0,44527.5,47020.5,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0
387629,0,0.21707839291405107,0.024502173555147187,Low Risk,90000.0,1129500.0,31059.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,6.0,0.5,0.5,0.025,6.0,6.0,0.05
399710,0,0.4801703836801619,0.08144303894069849,Medium Risk,135000.0,104256.0,11074.5,Cash loans,Higher education,Married,House / apartment,Laborers,1.0,54594.0,0.0,0.0,14.0,0.0,0.5,0.0,0.0,0.0,0.0
279737,0,0.09142472736563553,0.013565317211452673,Low Risk,360000.0,900000.0,45000.0,Revolving loans,Higher education,Married,Municipal apartment,Managers,7.0,2161481.22,61335.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,0.0,-1.0,0.0
361394,0,0.11227271279543359,0.014969855281034632,Low Risk,67500.0,148365.0,9589.5,Cash loans,Higher education,Married,House / apartment,0,1.0,147541.5,27513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384918,1,0.8480998466995079,0.3409611433703165,Very High Risk,270000.0,888840.0,37494.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,9.0,1921306.5,1381882.5,0.0,9.0,0.2222222222222222,0.5555555555555556,0.031578947368421054,2.6666666666666665,5.0,0.042105263157894736
355340,0,0.4987409249406637,0.0883563387563778,Medium Risk,211500.0,238500.0,16263.0,Cash loans,Secondary / secondary special,Separated,House / apartment,Laborers,7.0,780648.165,89194.68000000001,0.0,5.0,0.0,0.6,0.16393442622950818,22.8,30.0,0.26229508196721313
184863,0,0.17860598467894562,0.0204597017084192,Low Risk,238500.0,675000.0,26541.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,4.0,399829.86,0.0,0.0,5.0,0.2,0.6,0.125,4.5,5.0,0.25
448456,0,0.5388589398008112,0.10512424306727293,High Risk,103500.0,592560.0,26100.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,3.0,1002010.5,538779.4199999999,0.0,5.0,0.2,0.8,0.0,0.0,-3.0,0.0
314362,0,0.3113676790609409,0.03797344319046739,Low Risk,270000.0,675000.0,50467.5,Cash loans,Higher education,Married,House / apartment,Core staff,9.0,3727625.31,1228149.0,0.0,5.0,0.0,0.8,0.05555555555555555,3.0,3.0,0.1388888888888889
214809,0,0.12017411686354379,0.01553881031758289,Low Risk,112500.0,1436850.0,42142.5,Cash loans,Secondary / secondary special,Married,House / apartment,Accountants,2.0,364430.475,0.0,0.0,3.0,0.0,1.0,0.0,0.0,-10.0,0.0
155974,0,0.46680899323743297,0.0767777063841134,Medium Risk,99000.0,381528.0,14512.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0.0,0.0,0.0,0.0,8.0,0.0,0.625,0.1111111111111111,5.0,7.0,0.05555555555555555
102650,0,0.7109295514759727,0.21138112276614693,Very High Risk,135000.0,477000.0,24484.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,18.0,2908724.22,778414.5,0.0,17.0,0.47058823529411764,0.23529411764705882,0.0,0.0,0.0,0.0
263814,0,0.4618621507710845,0.07511345839427645,Medium Risk,450000.0,1125000.0,36423.0,Cash loans,Higher education,Married,House / apartment,Managers,8.0,9565430.76,5107963.5,0.0,3.0,0.3333333333333333,0.6666666666666666,0.11904761904761904,2.8,4.0,0.0
250615,0,0.5882491952062437,0.1295705984460229,High Risk,171000.0,640080.0,29970.0,Cash loans,Secondary / secondary special,Single / not married,With parents,Medicine staff,6.0,2026174.5,803038.5,0.0,6.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
264014,0,0.1535882511218208,0.018189328707065078,Low Risk,157500.0,220500.0,12442.5,Cash loans,Secondary / secondary special,Married,House / apartment,Managers,7.0,1168510.5,503644.09500000003,0.0,6.0,0.0,0.5,0.034482758620689655,1.0,1.0,0.0
351939,0,0.19566583480177363,0.0221647116293405,Low Risk,225000.0,1350000.0,39604.5,Cash loans,Secondary / secondary special,Separated,Municipal apartment,Laborers,6.0,5629417.0649999995,2399832.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0
157399,0,0.2344724333202016,0.026576353169253705,Low Risk,126000.0,427500.0,20056.5,Cash loans,Secondary / secondary special,Widow,House / apartment,0,4.0,947160.0,493276.5,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0
242267,0,0.6638052914982484,0.176166595743101,High Risk,135000.0,1006920.0,39933.0,Cash loans,Secondary / secondary special,Married,With parents,0,10.0,2937712.5,1980832.5899999999,0.0,1.0,0.0,1.0,0.0,0.0,-3.0,0.0
280859,0,0.40210772432477176,0.057478959821305506,Medium Risk,126000.0,302544.0,14233.5,Cash loans,Secondary / secondary special,Married,House / apartment,Cleaning staff,2.0,2004320.34,103011.525,0.0,1.0,0.0,1.0,0.0,0.0,-26.0,0.0
